ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates
90670,10709 LAKE CENTER PARK LN  SANTA FE SPRINGS CA  90670,500000.0,1643,1,3,3,1996,20178008001008,2016-07-15,SANTA FE SPRINGS,house,no,"(33.936098719999997, -118.08427757)"
90670,11402 DARCY ST  SANTA FE SPRINGS CA  90670,461550.0,1343,1,3,1,1956,20178008013026,2016-07-19,SANTA FE SPRINGS,house,no,"(33.937999799999993, -118.09016836000001)"
90670,11650 GLENWORTH ST  SANTA FE SPRINGS CA  90670,340909.0,1346,1,3,2,1959,20178008018053,2016-07-14,SANTA FE SPRINGS,house,no,"(33.93964021, -118.08440907000001)"
90670,11656 GLENWORTH ST  SANTA FE SPRINGS CA  90670,69444.0,1591,1,3,2,1959,20178008018054,2016-07-12,SANTA FE SPRINGS,house,no,"(33.93963943, -118.08422809999999)"
90670,11713 IDALENE ST  SANTA FE SPRINGS CA  90670,375000.0,1047,1,3,1,1951,20178008023011,2016-07-28,SANTA FE SPRINGS,house,no,"(33.942308779999998, -118.08397757)"
90670,10258 JERSEY AVE  SANTA FE SPRINGS CA  90670,431000.0,1596,1,2,2,1961,20178008025008,2016-07-29,SANTA FE SPRINGS,house,no,"(33.942694700000004, -118.08596652999999)"
90670,12456 HERITAGE SPRINGS DR  SANTA FE SPRINGS CA  90670,610000.0,2186,1,4,3,2012,20178009001108,2016-07-06,SANTA FE SPRINGS,condo,no,"(33.940186600000004, -118.06744662)"
90670,10523 PONDEROSA CR  SANTA FE SPRINGS CA  90670,490096.0,2099,1,3,3,2013,20178009001114,2016-07-20,SANTA FE SPRINGS,condo,no,"(33.940186600000004, -118.06744662)"
90670,12451 GARDEN PKWY  SANTA FE SPRINGS CA  90670,580000.0,2099,1,3,3,2010,20178009001128,2016-07-28,SANTA FE SPRINGS,condo,no,"(33.940186600000004, -118.06744662)"
90670,10513 WISTERIA CIR  SANTA FE SPRINGS CA  90670,472685.0,1739,1,3,3,2010,20178009001145,2016-07-15,SANTA FE SPRINGS,condo,no,"(33.93937949, -118.06993584999999)"
90670,10597 FUCHSIA CIR  SANTA FE SPRINGS CA  90670,508686.0,2020,1,3,3,2010,20178009001177,2016-07-07,SANTA FE SPRINGS,condo,no,"(33.93937949, -118.06993584999999)"
90670,10415 SATINWOOD CT  SANTA FE SPRINGS CA  90670,402426.0,1852,1,4,4,2013,20178009002098,2016-07-05,SANTA FE SPRINGS,condo,no,"(33.941515219999999, -118.06571205)"
90670,10457 ELDERBERRY LN  SANTA FE SPRINGS CA  90670,403193.0,1470,1,3,3,2013,20178009003178,2016-07-12,SANTA FE SPRINGS,condo,no,"(33.940671989999998, -118.07025062)"
90650,11942 KENNEY ST  NORWALK CA  90650,396088.0,1198,1,3,1,1950,20178015024009,2016-07-15,NORWALK    ,house,no,"(33.927817050000002, -118.07807507)"
90650,11913 TINA ST  NORWALK CA  90650,400000.0,1004,1,3,1,1959,20178015026034,2016-07-01,NORWALK    ,house,no,"(33.926060239999998, -118.07841496)"
90650,12138 PANTHEON ST  NORWALK CA  90650,166512.0,1384,1,4,1,1950,20178015033005,2016-07-13,NORWALK    ,house,no,"(33.926445860000001, -118.07357401)"
90650,11868 TINA ST  NORWALK CA  90650,417509.0,1443,1,4,3,1970,20178015038008,2016-07-21,NORWALK    ,house,no,"(33.925610399999997, -118.07940170000001)"
90650,10947 MILANO AVE  NORWALK CA  90650,410000.0,1108,1,3,2,1956,20178016003017,2016-07-20,NORWALK    ,house,no,"(33.932302970000002, -118.08525358)"
90650,11702 BUELL ST  NORWALK CA  90650,401371.0,1132,1,3,2,1956,20178016005013,2016-07-22,NORWALK    ,house,no,"(33.932125689999999, -118.08412717)"
90650,11006 ALBURTIS AVE  NORWALK CA  90650,420000.0,1060,1,3,1,1955,20178016006012,2016-07-13,NORWALK    ,house,no,"(33.931368409999997, -118.08331011999999)"
90650,11308 FLALLON AVE  NORWALK CA  90650,393894.0,1047,1,3,1,1955,20178016014017,2016-07-01,NORWALK    ,house,no,"(33.928715109999999, -118.08415991)"
90650,11629 PANTHEON ST  NORWALK CA  90650,478823.0,1940,1,5,3,1968,20178016019010,2016-07-19,NORWALK    ,house,no,"(33.926533079999999, -118.0848338)"
90670,11443 QUINN ST  SANTA FE SPRINGS CA  90670,426000.0,1215,1,3,2,1952,20178017001009,2016-07-06,SANTA FE SPRINGS,house,no,"(33.93457325, -118.08905638)"
90670,10808 ROSETON AVE  SANTA FE SPRINGS CA  90670,468000.0,1801,1,3,3,1958,20178017009057,2016-07-13,SANTA FE SPRINGS,house,no,"(33.934839340000003, -118.08769195000001)"
90670,11212 RINGWOOD AVE  SANTA FE SPRINGS CA  90670,428400.0,1273,1,3,1,1954,20178017015028,2016-07-28,SANTA FE SPRINGS,house,no,"(33.931271129999999, -118.08705449999999)"
90650,11913 ROSETON AVE  NORWALK CA  90650,211426.0,1106,1,3,2,1955,20178018010019,2016-07-25,NORWALK    ,house,no,"(33.923825370000003, -118.08816894)"
90650,11912 ROSETON AVE  NORWALK CA  90650,286258.0,1222,1,4,2,1954,20178018011010,2016-07-26,NORWALK    ,house,no,"(33.923824740000001, -118.08764597)"
90650,11448 TINA ST  NORWALK CA  90650,142962.0,999,1,3,1,1957,20178018015007,2016-07-13,NORWALK    ,house,no,"(33.925748859999999, -118.08879327)"
90650,11252 DALWOOD AVE  NORWALK CA  90650,53391.0,1488,1,3,2,1954,20178019010012,2016-07-05,NORWALK    ,house,no,"(33.930503819999998, -118.09634549)"
90650,11302 DALWOOD AVE  NORWALK CA  90650,335496.0,1348,1,3,2,1952,20178019017001,2016-07-12,NORWALK    ,house,no,"(33.930157280000003, -118.09634746)"
90650,11252 HERMES ST  NORWALK CA  90650,409000.0,1012,1,3,1,1950,20178019021001,2016-07-12,NORWALK    ,house,no,"(33.930005819999998, -118.09307754)"
90650,11249 LAKELAND RD  NORWALK CA  90650,363807.0,1057,1,3,1,1950,20178019025012,2016-07-19,NORWALK    ,house,no,"(33.931460010000002, -118.09324506)"
90650,11348 CECILIA ST  NORWALK CA  90650,365000.0,1765,1,3,3,1970,20178019026003,2016-07-29,NORWALK    ,house,no,"(33.931804020000001, -118.09119224)"
90241,11207 MULLER ST  DOWNEY CA  90241,420000.0,1073,1,3,1,1952,20178019031017,2016-07-06,DOWNEY     ,house,no,"(33.933622700000001, -118.09453894000001)"
90650,10616 OHM AVE  NORWALK CA  90650,406000.0,800,1,2,1,1930,20178021013006,2016-07-20,NORWALK    ,house,no,"(33.923265090000001, -118.1079854)"
90650,10435 IMPERIAL HWY  NORWALK CA  90650,219713.0,1560,1,4,2,1969,20178021033021,2016-07-07,NORWALK    ,house,no,"(33.917515880000003, -118.10950429)"
90650,11826 BENFIELD AVE  NORWALK CA  90650,403787.0,1103,1,3,1,1951,20178022005019,2016-07-21,NORWALK    ,house,no,"(33.924198680000003, -118.09799201)"
90650,11812 DALWOOD AVE  NORWALK CA  90650,420000.0,1130,1,3,1,1951,20178022009007,2016-07-29,NORWALK    ,house,no,"(33.925011040000001, -118.09632024)"
90650,11835 FAIRFORD AVE  NORWALK CA  90650,415000.0,1103,1,3,1,1951,20178022010034,2016-07-01,NORWALK    ,house,no,"(33.924298839999999, -118.09535921)"
90650,11719 OFFLEY AVE  NORWALK CA  90650,430000.0,1038,1,3,1,1951,20178022012025,2016-07-29,NORWALK    ,house,no,"(33.925705700000002, -118.09415962)"
90650,11262 PANTHEON ST  NORWALK CA  90650,210633.0,1734,1,3,2,1970,20178022013016,2016-07-08,NORWALK    ,house,no,"(33.92718404, -118.09261804)"
90650,11329 BAYLA ST  NORWALK CA  90650,347512.0,1501,1,3,2,1957,20178022016009,2016-07-12,NORWALK    ,house,no,"(33.927867589999998, -118.09183089)"
90650,12032 RINGWOOD AVE  NORWALK CA  90650,76003.0,1912,1,5,2,1965,20178022019003,2016-07-26,NORWALK    ,house,no,"(33.921069700000004, -118.09577785)"
90650,11231 CREWE ST  NORWALK CA  90650,420000.0,1103,1,3,1,1951,20178022028012,2016-07-07,NORWALK    ,house,no,"(33.920954979999998, -118.09394334)"
90650,12159 HARVEST AVE  NORWALK CA  90650,440000.0,1370,1,3,1,1953,20178022029005,2016-07-14,NORWALK    ,house,no,"(33.919931220000002, -118.09252247000001)"
90650,12219 LONGWORTH AVE  NORWALK CA  90650,432480.0,1076,1,3,1,1952,20178022032013,2016-07-05,NORWALK    ,house,no,"(33.919174640000001, -118.09207699)"
90650,12032 SUMMER AVE  NORWALK CA  90650,462000.0,1382,1,3,2,1973,20178023002009,2016-07-06,NORWALK    ,house,no,"(33.92203713, -118.08937448)"
90650,12128 ROSETON AVE  NORWALK CA  90650,341101.0,1240,1,3,1,1951,20178023004003,2016-07-29,NORWALK    ,house,no,"(33.921188729999997, -118.08763356999999)"
90650,12117 MAIDSTONE AVE  NORWALK CA  90650,327433.0,833,1,2,1,1951,20178023004026,2016-07-19,NORWALK    ,house,no,"(33.921477320000001, -118.08729452)"
90650,12317 JERSEY AVE  NORWALK CA  90650,195580.0,1716,1,4,2,1958,20178023013015,2016-07-13,NORWALK    ,house,no,"(33.919569420000002, -118.08641265)"
90650,12150 BEATY AVE  NORWALK CA  90650,210882.0,768,1,2,1,1949,20178024001006,2016-07-13,NORWALK    ,house,no,"(33.924195150000003, -118.0737197)"
90650,12102 ZEUS AVE  NORWALK CA  90650,453000.0,972,1,4,3,1966,20178024010022,2016-07-07,NORWALK    ,house,no,"(33.921633960000001, -118.07783923)"
90650,12106 ZEUS AVE  NORWALK CA  90650,202708.0,1192,1,4,1,1952,20178024010023,2016-07-07,NORWALK    ,house,no,"(33.921367680000003, -118.07773102)"
90650,11863 CYCLOPS ST  NORWALK CA  90650,291781.0,1000,1,3,1,1965,20178024016020,2016-07-27,NORWALK    ,house,no,"(33.92386561, -118.07956579)"
90650,12303 ZEUS AVE  NORWALK CA  90650,350000.0,1486,1,3,1,1957,20178024023014,2016-07-25,NORWALK    ,house,no,"(33.919847959999998, -118.07815020000001)"
90650,12245 SPRY ST  NORWALK CA  90650,345312.0,1212,1,3,2,1955,20178025018009,2016-07-06,NORWALK    ,house,no,"(33.920037139999998, -118.07084516)"
90605,"13309 MEYER RD, NO D  SANTA FE SPRINGS CA  90605",177839.0,1080,1,2,2,1986,20178026008050,2016-07-22,SANTA FE SPRINGS,condo,no,"(33.927380299999996, -118.04758286000001)"
90605,"13301 MEYER RD, NO A  SANTA FE SPRINGS CA  90605",166098.0,1080,1,2,2,1986,20178026008062,2016-07-29,SANTA FE SPRINGS,condo,no,"(33.927380299999996, -118.04758286000001)"
90605,13028 RAINIER AVE  WHITTIER CA  90605,504000.0,1478,1,3,3,1976,20178026016023,2016-07-29,unincorporated,house,no,"(33.92787886, -118.05409948)"
90605,11815 FIDEL AVE  WHITTIER CA  90605,352000.0,1078,1,3,2,1956,20178026023025,2016-07-21,unincorporated,house,no,"(33.923786579999998, -118.05148671000001)"
90605,11910 FIDEL AVE  WHITTIER CA  90605,500000.0,1472,2,4,2,1962,20178026026020,2016-07-25,unincorporated,house,no,"(33.92289864, -118.05082107)"
90605,12022 FIDEL AVE  WHITTIER CA  90605,375000.0,870,1,2,1,1960,20178026026029,2016-07-20,unincorporated,house,no,"(33.92197255, -118.05037488000001)"
90605,13149 SPLENDORA AVE  WHITTIER CA  90605,519900.0,2070,1,3,3,1959,20178026034035,2016-07-27,unincorporated,house,no,"(33.917867960000002, -118.05192098000001)"
90605,12306 PAINTER AVE  WHITTIER CA  90605,396931.0,2313,2,7,4,1980,20178026035029,2016-07-12,unincorporated,house,no,"(33.91957815, -118.05291425)"
90605,13420 BEATY AVE  WHITTIER CA  90605,612523.0,3184,4,8,4,1963,20178028007046,2016-07-07,unincorporated,house,no,"(33.924166499999998, -118.04576726000001)"
90605,"11915 INEZ ST, NO 9  WHITTIER CA  90605",300000.0,1024,1,2,2,1981,20178028007072,2016-07-27,unincorporated,condo,no,"(33.923730749999997, -118.04490804)"
90605,11907 HASTINGS DR  WHITTIER CA  90605,269395.0,1317,1,3,2,1987,20178028010038,2016-07-14,unincorporated,house,no,"(33.923472250000003, -118.04084693999999)"
90605,10761 LELAND AVE  WHITTIER CA  90605,665000.0,2706,2,6,4,1963,20178029005003,2016-07-18,unincorporated,house,no,"(33.93535593, -118.04259716)"
90605,10819 ALCLAD AVE  WHITTIER CA  90605,137574.0,2006,1,4,3,1961,20178029011013,2016-07-11,unincorporated,house,no,"(33.93416139, -118.04140321)"
90605,13649 FENDALE ST  WHITTIER CA  90605,422495.0,1191,1,3,2,1960,20178029020005,2016-07-07,unincorporated,house,no,"(33.930189939999998, -118.04026104)"
90605,11422 NEWGATE AVE  WHITTIER CA  90605,254328.0,825,1,3,1,1953,20178029022022,2016-07-14,unincorporated,house,no,"(33.927471999999995, -118.04001714)"
90605,11302 INEZ ST  WHITTIER CA  90605,473000.0,1410,1,3,1,1952,20178029029020,2016-07-20,unincorporated,house,no,"(33.928844210000001, -118.04386943)"
90605,11402 CARMENITA RD  WHITTIER CA  90605,107817.0,750,1,2,1,1950,20178029032025,2016-07-20,unincorporated,house,no,"(33.928116760000002, -118.04610015)"
90605,10736 ALCLAD AVE  WHITTIER CA  90605,400000.0,1156,1,3,2,1962,20178029033006,2016-07-19,unincorporated,house,no,"(33.93537766, -118.04093637)"
90604,11732 CORLEY DR  WHITTIER CA  90604,195733.0,725,1,2,1,1952,20178030002011,2016-07-29,unincorporated,house,no,"(33.92408854, -118.02686374)"
90604,14316 SYRACUSE DR  WHITTIER CA  90604,285766.0,1170,1,3,2,1960,20178030004023,2016-07-29,unincorporated,house,no,"(33.925478849999998, -118.02748441)"
90604,11612 STARLIGHT AVE  WHITTIER CA  90604,520000.0,1336,1,3,2,1953,20178030015003,2016-07-08,unincorporated,house,no,"(33.925447120000001, -118.03107111999999)"
90604,"14022 COTEAU DR, UNIT 905  WHITTIER CA  90604",315000.0,1271,1,2,3,1985,20178031003093,2016-07-01,unincorporated,condo,no,"(33.922598319999999, -118.03300274)"
90604,14139 CHERE DR  WHITTIER CA  90604,232812.0,1638,1,4,2,1955,20178031015004,2016-07-21,unincorporated,house,no,"(33.920190900000001, -118.0299854)"
90604,14342 TEDFORD DR  WHITTIER CA  90604,560000.0,1969,1,3,2,1983,20178031028023,2016-07-19,unincorporated,house,no,"(33.920763049999998, -118.02590669)"
90604,12222 CORLEY DR  WHITTIER CA  90604,419900.0,1212,1,3,2,1965,20178031029025,2016-07-29,unincorporated,house,no,"(33.918695749999998, -118.02615661)"
90604,11953 EDDERTON AVE  WHITTIER CA  90604,376422.0,1045,1,3,1,1954,20178032004012,2016-07-06,unincorporated,house,no,"(33.921922090000002, -118.02332357)"
90604,14514 KEESE DR  WHITTIER CA  90604,415000.0,1045,1,3,1,1954,20178032010026,2016-07-15,unincorporated,house,no,"(33.91919686, -118.02150432000001)"
90604,14536 BUSBY DR  WHITTIER CA  90604,58678.0,1045,1,3,1,1954,20178032013003,2016-07-06,unincorporated,house,no,"(33.918018200000006, -118.02074055)"
90604,12140 SPRINGVIEW DR  WHITTIER CA  90604,241041.0,1114,1,3,1,1956,20178032015023,2016-07-06,unincorporated,house,no,"(33.919369600000003, -118.01775245)"
90638,14910 HELLER PL  LA MIRADA CA  90638,412741.0,1399,1,3,1,1960,20178033002035,2016-07-27,LA MIRADA  ,house,no,"(33.91959568, -118.01395389)"
90638,14914 SPARROW DR  LA MIRADA CA  90638,62692.0,1071,1,3,2,1958,20178033012013,2016-07-13,LA MIRADA  ,house,no,"(33.923076369999997, -118.01282859)"
90638,14741 HENNING DR  LA MIRADA CA  90638,423550.0,1109,1,3,1,1955,20178033020022,2016-07-20,LA MIRADA  ,house,no,"(33.925288010000003, -118.01614099999999)"
90638,12222 BRISTOL DR  LA MIRADA CA  90638,623000.0,1945,1,3,3,1963,20178034003017,2016-07-12,LA MIRADA  ,house,no,"(33.919157759999997, -117.99957211)"
90638,15234 LAS FLORES AVE  LA MIRADA CA  90638,699000.0,2147,1,4,3,1954,20178034007032,2016-07-28,LA MIRADA  ,house,no,"(33.917561900000003, -118.00595786)"
90638,12003 LOS COYOTES AVE  LA MIRADA CA  90638,96458.0,1746,1,3,2,1961,20178034010021,2016-07-08,LA MIRADA  ,house,no,"(33.921947340000003, -118.00799197000001)"
90638,12030 BLUEFIELD AVE  LA MIRADA CA  90638,339530.0,1085,1,3,2,1956,20178034010029,2016-07-15,LA MIRADA  ,house,no,"(33.9210268, -118.00875062999999)"
90638,15451 LORETTA DR  LA MIRADA CA  90638,580000.0,1509,1,3,2,1961,20178034021079,2016-07-07,LA MIRADA  ,house,no,"(33.922155230000001, -118.00135237000001)"
90638,12025 PENFORD DR  LA MIRADA CA  90638,530515.0,1760,1,4,2,1963,20178034022050,2016-07-19,LA MIRADA  ,house,no,"(33.92277292, -117.99876725)"
90638,"12203 SANTA GERTRUDES AVE, UNIT  69  LA MIRADA CA  90638",480000.0,2016,1,4,3,1971,20178034030032,2016-07-18,LA MIRADA  ,pud,no,"(33.919765239999997, -117.99466665)"
90604,16043 AMBER VALLEY DR  WHITTIER CA  90604,235508.0,1583,1,3,2,1965,20178035002025,2016-07-25,unincorporated,house,yes,"(33.923897189999998, -117.98978038)"
90604,15815 SILVERGROVE DR  WHITTIER CA  90604,257312.0,1399,1,4,2,1960,20178035004003,2016-07-28,unincorporated,house,no,"(33.920241179999998, -117.99370974)"
90604,11946 GROVELAND AVE  WHITTIER CA  90604,510800.0,1273,1,3,2,1961,20178035011026,2016-07-27,unincorporated,house,yes,"(33.922593990000003, -117.98720242)"
90604,16120 LANDMARK DR  WHITTIER CA  90604,278272.0,1292,1,3,2,1960,20178035014025,2016-07-15,unincorporated,house,no,"(33.919065150000002, -117.98677977)"
90604,11732 FIRESIDE DR  WHITTIER CA  90604,344221.0,1437,1,4,2,1961,20178036004023,2016-07-01,unincorporated,house,no,"(33.924996280000002, -117.98136885)"
90604,16310 STARWOOD DR  WHITTIER CA  90604,535000.0,1829,1,4,2,1963,20178036005014,2016-07-28,unincorporated,house,yes,"(33.927407590000001, -117.98248036)"
90604,16401 ANDIRON DR  WHITTIER CA  90604,539000.0,1437,1,4,2,1961,20178036007024,2016-07-22,unincorporated,house,no,"(33.927161390000002, -117.97973372)"
90604,11737 POUNDS AVE  WHITTIER CA  90604,394111.0,1590,1,3,2,1966,20178036008012,2016-07-27,unincorporated,house,no,"(33.925940240000003, -117.97955881)"
90604,11803 TIGRINA AVE  WHITTIER CA  90604,584000.0,1950,1,3,3,1963,20178036015022,2016-07-28,unincorporated,house,yes,"(33.924441559999998, -117.98104135)"
90604,16357 SILVERGROVE DR  WHITTIER CA  90604,283401.0,1483,1,3,2,1964,20178036018014,2016-07-14,unincorporated,house,yes,"(33.920261750000002, -117.98117587)"
90604,12403 LARRYLYN DR  WHITTIER CA  90604,483206.0,2373,1,4,2,1966,20178036024019,2016-07-12,unincorporated,house,yes,"(33.918480780000003, -117.97925519)"
90604,12423 GRAYLING AVE  WHITTIER CA  90604,640000.0,1992,1,4,2,1962,20178036025018,2016-07-29,unincorporated,house,yes,"(33.9181466, -117.97741790000001)"
90638,12607 BOGARDUS AVE  LA MIRADA CA  90638,254397.0,2239,1,3,3,1961,20178037009008,2016-07-13,LA MIRADA  ,house,yes,"(33.916906840000003, -117.98532505)"
90638,16349 SUMMERSHADE DR  LA MIRADA CA  90638,564400.0,1635,1,4,2,1961,20178037013003,2016-07-26,LA MIRADA  ,house,no,"(33.915962700000001, -117.98138582)"
90638,15914 LAKEFIELD DR  LA MIRADA CA  90638,406118.0,1419,1,3,2,1959,20178037016009,2016-07-07,LA MIRADA  ,house,no,"(33.913981739999997, -117.99080527)"
90638,15915 LAWNHILL DR  LA MIRADA CA  90638,592163.0,1968,1,3,3,1985,20178037017003,2016-07-18,LA MIRADA  ,house,no,"(33.913219349999999, -117.99165684)"
90638,15928 GLAZEBROOK DR  LA MIRADA CA  90638,290806.0,1494,1,3,2,1961,20178037020006,2016-07-07,LA MIRADA  ,house,no,"(33.911641299999992, -117.99200317)"
90638,16200 ALPINE PL  LA MIRADA CA  90638,876000.0,2917,1,4,3,1996,20178037022134,2016-07-28,LA MIRADA  ,pud,no,"(33.906838110000002, -117.98538625)"
90638,"13120 LA JOLLA CIR, UNIT  C  LA MIRADA CA  90638",86807.0,1081,1,2,2,1977,20178037026039,2016-07-19,LA MIRADA  ,condo,no,"(33.91008721, -117.99191883)"
90638,16203 PROMONTORY PL  LA MIRADA CA  90638,700000.0,2033,1,4,3,1991,20178037043009,2016-07-07,LA MIRADA  ,pud,no,"(33.912127519999999, -117.98519157)"
90638,16036 RANCH LN  LA MIRADA CA  90638,591493.0,1706,1,4,3,1990,20178037044024,2016-07-28,LA MIRADA  ,pud,no,"(33.908257899999995, -117.98607914)"
90638,13320 CLEARWATER DR  LA MIRADA CA  90638,646000.0,1683,1,3,3,1990,20178037045072,2016-07-27,LA MIRADA  ,pud,no,"(33.909677729999999, -117.98447233)"
90638,"13211 ROYALCREST CT, NO 196  LA MIRADA CA  90638",360000.0,975,1,1,1,1990,20178037046081,2016-07-22,LA MIRADA  ,condo,no,"(33.911534529999997, -117.97957552)"
90638,"13221 FLEMINGTON CT, NO 155  LA MIRADA CA  90638",390000.0,1051,1,2,2,1990,20178037047172,2016-07-21,LA MIRADA  ,condo,no,"(33.911026980000003, -117.97822159)"
90638,16314 DRIFTWOOD CT  LA MIRADA CA  90638,823000.0,2590,1,5,3,1998,20178037050007,2016-07-15,LA MIRADA  ,pud,no,"(33.906752339999997, -117.98233633)"
90638,16416 VISIONS DR  LA MIRADA CA  90638,656500.0,1803,1,4,3,1999,20178037052023,2016-07-12,LA MIRADA  ,pud,no,"(33.906923419999998, -117.98012978)"
90638,16451 VISIONS DR  LA MIRADA CA  90638,492918.0,1803,1,4,3,1999,20178037052028,2016-07-18,LA MIRADA  ,pud,no,"(33.906310150000003, -117.98021027)"
90638,14136 VISIONS DR  LA MIRADA CA  90638,645000.0,1956,1,4,3,1999,20178037054035,2016-07-05,LA MIRADA  ,pud,no,"(33.903433450000001, -117.98346418)"
90638,13819 MONTEREY LN  LA MIRADA CA  90638,767127.0,2740,1,5,3,2002,20178037057020,2016-07-21,LA MIRADA  ,pud,no,"(33.906004770000003, -117.97838242)"
90638,12627 OAKTHORN LN  LA MIRADA CA  90638,760000.0,2557,1,5,3,1974,20178038012041,2016-07-19,LA MIRADA  ,pud,no,"(33.916096080000003, -118.00078867000001)"
90638,13605 DALMATIAN AVE  LA MIRADA CA  90638,591000.0,1576,1,3,3,1958,20178038015021,2016-07-15,LA MIRADA  ,house,no,"(33.907930499999999, -118.01018594)"
90638,13357 FONSECA AVE  LA MIRADA CA  90638,690000.0,2503,1,5,3,1962,20178038017009,2016-07-26,LA MIRADA  ,house,yes,"(33.909234189999999, -118.01146365)"
90638,15245 GREENWORTH DR  LA MIRADA CA  90638,595000.0,1737,1,3,3,1961,20178038023014,2016-07-14,LA MIRADA  ,house,no,"(33.910456449999998, -118.00669771)"
90638,15238 GARDENHILL DR  LA MIRADA CA  90638,508000.0,1316,1,3,2,1959,20178038024040,2016-07-12,LA MIRADA  ,house,no,"(33.912016459999997, -118.00697400999999)"
90638,12618 OXFORD DR  LA MIRADA CA  90638,84031.0,1325,1,3,2,1974,20178038034010,2016-07-14,LA MIRADA  ,pud,no,"(33.91697259, -117.99831924)"
90638,15652 OLIVE BRANCH DR  LA MIRADA CA  90638,820000.0,1859,1,4,2,1974,20178038036024,2016-07-08,LA MIRADA  ,house,yes,"(33.911802950000002, -117.99697006)"
90604,16010 MILVERN DR  WHITTIER CA  90604,600000.0,2044,1,4,3,1966,20178039007042,2016-07-21,unincorporated,house,no,"(33.930668830000002, -117.98934387)"
90604,11410 GROVEDALE DR  WHITTIER CA  90604,74730.0,1353,1,3,2,1958,20178039008024,2016-07-13,unincorporated,house,no,"(33.929617129999997, -117.98788466000001)"
90604,11521 1ST AVE  WHITTIER CA  90604,315193.0,1373,1,3,2,1960,20178039011009,2016-07-06,unincorporated,house,no,"(33.92721667, -117.98590978)"
90604,16029 OCEAN AVE  WHITTIER CA  90604,520000.0,1334,1,3,2,1960,20178039015005,2016-07-06,unincorporated,house,no,"(33.924826899999999, -117.98884928)"
90604,16048 MARLINTON DR  WHITTIER CA  90604,485500.0,1373,1,3,2,1960,20178039015008,2016-07-26,unincorporated,house,no,"(33.925119350000003, -117.98925493)"
90604,11747 CLEARGLEN AVE  WHITTIER CA  90604,480000.0,1318,1,3,2,1961,20178039017022,2016-07-21,unincorporated,house,no,"(33.92543895, -117.99185)"
90604,11847 SCOTT AVE  WHITTIER CA  90604,435604.0,1993,1,4,3,1978,20178040013033,2016-07-05,unincorporated,house,no,"(33.924535949999999, -117.99957147000001)"
90604,15459 WILMAGLEN DR  WHITTIER CA  90604,516000.0,1554,1,3,2,1959,20178040016011,2016-07-01,unincorporated,house,no,"(33.927897229999999, -117.99829848)"
90638,14734 VALEDA DR  LA MIRADA CA  90638,187873.0,1582,1,3,2,1960,20178041005012,2016-07-11,LA MIRADA  ,house,no,"(33.912614939999997, -118.01831484)"
