ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates,HH_Kids,Owner,closest_school,num_choices,closest_rating,elevation,groceries,parks,crime,walkable,walkscore,transitable,transit_score,bikeable,bike_score
90275,28017 RIDGEBLUFF CT  RNCHO PALOS VRDS CA  90275,670000.0,1566,1,3,3,1973,20177587004077,2016-07-18,RANCHO PALOS VERDES,pud,no,"(33.777748989999999, -118.38684665)",0.5532452758642482,0.799026733236428,0.41,9.0,9.0,342.8438110351562,2.0,4.0,0.0,Car-Dependent,24,Not Transitable,0,Not Bikeable,0
90275,"5987 PEACOCK RIDGE RD, NO 119  RNCHO PALOS VRDS CA  90275",367828.0,1300,1,2,2,1974,20177587007029,2016-07-19,RANCHO PALOS VERDES,condo,no,"(33.775416470000003, -118.38499471999999)",0.5532452758642482,0.799026733236428,0.4,9.0,10.0,378.1013488769531,3.0,4.0,0.0,Car-Dependent,15,Not Transitable,0,Not Bikeable,0
90275,"28121 HIGHRIDGE RD, NO 412  RNCHO PALOS VRDS CA  90275",330000.0,765,1,1,1,1974,20177587007091,2016-07-15,RANCHO PALOS VERDES,condo,no,"(33.775582139999997, -118.38422490000001)",0.5532452758642482,0.799026733236428,0.45,10.0,10.0,362.7251586914062,3.0,4.0,0.0,Car-Dependent,15,Not Transitable,0,Not Bikeable,0
90275,"5923 ARMAGA SPRING RD, UNIT   D  RNCHO PALOS VRDS CA  90275",296672.0,1484,1,3,3,1969,20177587009041,2016-07-12,RANCHO PALOS VERDES,condo,no,"(33.77249132, -118.38255649999999)",0.5532452758642482,0.799026733236428,0.44,10.0,10.0,368.4409484863281,3.0,3.0,0.0,Car-Dependent,29,Not Transitable,0,Not Bikeable,0
90275,"5951 ARMAGA SPRING RD, UNIT   B  RANCHO PALOS VERDES CA  90275",570000.0,1484,1,3,3,1969,20177587009074,2016-07-29,RANCHO PALOS VERDES,condo,no,"(33.77249132, -118.38255649999999)",0.5532452758642482,0.799026733236428,0.44,10.0,10.0,368.4409484863281,3.0,3.0,0.0,Car-Dependent,29,Not Transitable,0,Not Bikeable,0
90275,"5947 ARMAGA SPRING RD, UNIT   I  RNCHO PALOS VRDS CA  90275",464100.0,1071,1,2,2,1969,20177587009083,2016-07-29,RANCHO PALOS VERDES,condo,no,"(33.77249132, -118.38255649999999)",0.5532452758642482,0.799026733236428,0.44,10.0,10.0,368.4409484863281,3.0,3.0,0.0,Car-Dependent,29,Not Transitable,0,Not Bikeable,0
90275,6847 CREST RD  RNCHO PALOS VRDS CA  90275,1143102.0,3275,1,4,4,1965,20177588003016,2016-07-19,RANCHO PALOS VERDES,house,yes,"(33.762911520000003, -118.39969721999999)",0.5532452758642482,0.799026733236428,0.63,3.0,9.0,245.56195068359384,2.0,5.0,0.0,Car-Dependent,28,Not Transitable,0,Not Bikeable,0
90275,7255 CREST RD  RNCHO PALOS VRDS CA  90275,229372.0,3422,1,5,3,1971,20177588006018,2016-07-14,RANCHO PALOS VERDES,house,yes,"(33.759863920000001, -118.40591499)",0.5532452758642482,0.799026733236428,0.33,4.0,10.0,174.7836456298828,2.0,6.0,0.0,Car-Dependent,7,Not Transitable,0,Not Bikeable,0
90275,30551 CAMINO PORVENIR  RNCHO PALOS VRDS CA  90275,1397998.0,2045,1,3,3,1974,20177588008023,2016-07-14,RANCHO PALOS VERDES,house,yes,"(33.755747990000003, -118.40410491999999)",0.5532452758642482,0.799026733236428,0.24,2.0,10.0,168.0150604248047,2.0,7.0,0.0,Car-Dependent,18,Not Transitable,0,Not Bikeable,0
90275,6733 VALLON DR  RNCHO PALOS VRDS CA  90275,790824.0,2720,1,4,3,1968,20177588019011,2016-07-13,RANCHO PALOS VERDES,house,no,"(33.749621570000002, -118.39452495)",0.5532452758642482,0.799026733236428,0.65,2.0,10.0,182.5113677978516,2.0,7.0,0.0,Car-Dependent,12,Not Transitable,0,Not Bikeable,0
90275,6785 VALLON DR  RNCHO PALOS VRDS CA  90275,1540000.0,3177,1,5,3,1968,20177588019018,2016-07-22,RANCHO PALOS VERDES,house,yes,"(33.748830519999999, -118.39616526)",0.5532452758642482,0.799026733236428,0.56,2.0,10.0,180.1193389892578,2.0,7.0,0.0,Car-Dependent,11,Not Transitable,0,Not Bikeable,0
90275,7055 VIA DEL MAR  RNCHO PALOS VRDS CA  90275,754207.0,2977,1,3,3,1987,20177588024011,2016-07-18,RANCHO PALOS VERDES,pud,no,"(33.748386850000003, -118.40334343000001)",0.5532452758642482,0.799026733236428,0.15,2.0,10.0,108.7629852294922,2.0,6.0,0.0,Somewhat Walkable,55,Not Transitable,0,Not Bikeable,0
90274,75 EASTFIELD DR  ROLLING HILLS CA  90274,621188.0,3370,1,4,5,1990,20177567005030,2016-07-08,ROLLING HILLS,house,yes,"(33.751296279999998, -118.34007502)",0.6009926629261977,0.881851532153647,0.77,2.0,7.0,392.0165405273438,0.0,4.0,0.0,Car-Dependent,1,Not Transitable,0,Not Bikeable,0
90274,41 HITCHING POST DR  ROLLING HILLS ES CA  90274,197571.0,2388,1,3,3,1963,20177568003003,2016-07-27,ROLLING HILLS ESTATES,house,no,"(33.770409839999999, -118.32904358)",0.6009926629261977,0.881851532153647,0.82,3.0,8.0,145.287841796875,3.0,3.0,0.0,Car-Dependent,15,Not Transitable,0,Not Bikeable,0
90274,2840 PALOS VERDES DR N  PALOS VERDES EST CA  90274,1800000.0,2707,1,4,3,1959,20177569001005,2016-07-06,ROLLING HILLS,house,yes,"(33.771500260000003, -118.33590559999999)",0.6009926629261977,0.881851532153647,0.55,2.0,8.0,156.5939178466797,0.0,5.0,0.0,Car-Dependent,11,Not Transitable,0,Not Bikeable,0
90274,65 SADDLEBACK RD  ROLLING HILLS CA  90274,4175000.0,4045,1,5,4,1957,20177569005005,2016-07-29,ROLLING HILLS,house,no,"(33.768552120000003, -118.33990626000001)",0.6009926629261977,0.881851532153647,0.59,2.0,8.0,223.6247253417969,0.0,4.0,0.0,Car-Dependent,0,Not Transitable,0,Not Bikeable,0
90274,26864 EASTVALE RD  PALOS VERDES PNSLA CA  90274,1373191.0,2378,1,4,4,1960,20177570003003,2016-07-19,unincorporated,house,no,"(33.776766139999999, -118.35072954)",0.6009926629261977,0.881851532153647,0.39,7.0,8.0,161.8406372070312,3.0,7.0,0.0,Car-Dependent,13,Not Transitable,0,Not Bikeable,0
90274,27078 SUNNYRIDGE RD  PALOS VERDES PNSLA CA  90274,1087344.0,1908,1,3,3,1960,20177570004010,2016-07-11,unincorporated,house,yes,"(33.773097, -118.35409568999999)",0.6009926629261977,0.881851532153647,0.2,7.0,10.0,211.3038787841797,2.0,5.0,0.0,Car-Dependent,4,Not Transitable,0,Not Bikeable,0
90274,27606 SUNNYRIDGE RD  PALOS VERDES PEN CA  90274,868367.0,1962,1,4,2,1958,20177570006013,2016-07-28,unincorporated,house,yes,"(33.768767779999997, -118.36159627000001)",0.6009926629261977,0.881851532153647,0.39,10.0,10.0,292.270751953125,2.0,3.0,0.0,Car-Dependent,24,Not Transitable,0,Not Bikeable,0
90274,27681 EASTVALE RD  PALOS VERDES PEN CA  90274,1271610.0,2296,1,3,2,1960,20177570007014,2016-07-13,unincorporated,house,no,"(33.771008160000001, -118.36071587000001)",0.6009926629261977,0.881851532153647,0.24,10.0,10.0,283.5647583007812,2.0,3.0,0.0,Car-Dependent,13,Not Transitable,0,Not Bikeable,0
90274,27366 EASTVALE RD  PALOS VERDES PEN CA  90274,1315023.0,2243,1,3,2,1959,20177570011012,2016-07-29,unincorporated,house,no,"(33.774416219999999, -118.35545156000001)",0.6009926629261977,0.881851532153647,0.15,9.0,10.0,224.3733215332031,2.0,4.0,0.0,Car-Dependent,3,Not Transitable,0,Not Bikeable,0
90274,27252 EASTVALE RD  PALOS VERDES PNSLA CA  90274,1167900.0,2342,1,3,3,1956,20177570012014,2016-07-22,unincorporated,house,no,"(33.777336320000003, -118.35585390999999)",0.6009926629261977,0.881851532153647,0.29,7.0,8.0,185.6548767089844,2.0,6.0,0.0,Car-Dependent,4,Not Transitable,0,Not Bikeable,0
90274,26825 EASTVALE RD  PALOS VERDES PNSLA CA  90274,1950000.0,3039,1,3,4,1970,20177570015014,2016-07-08,unincorporated,house,no,"(33.778203269999999, -118.35131566)",0.6009926629261977,0.881851532153647,0.29,7.0,8.0,155.5784301757812,3.0,6.0,0.0,Car-Dependent,14,Not Transitable,0,Not Bikeable,0
90274,26670 WESTVALE RD  PALOS VERDES PNSLA CA  90274,175835.0,1834,1,2,4,1963,20177570016003,2016-07-13,unincorporated,house,no,"(33.78027496, -118.35175859)",0.6009926629261977,0.881851532153647,0.15,7.0,8.0,151.2459869384766,3.0,6.0,0.0,Car-Dependent,22,Not Transitable,0,Not Bikeable,0
90274,27325 EASTVALE RD  PALOS VERDES PEN CA  90274,1148300.0,1890,1,3,2,1970,20177570020005,2016-07-25,unincorporated,house,no,"(33.776033910000002, -118.35677324)",0.6009926629261977,0.881851532153647,0.2,10.0,10.0,214.8203582763672,2.0,5.0,0.0,Car-Dependent,5,Not Transitable,0,Not Bikeable,0
90274,17 JOHNS CANYON RD  ROLLING HILLS CA  90274,5011010.0,3294,1,3,2,1943,20177570024011,2016-07-15,ROLLING HILLS,house,yes,"(33.76786602, -118.36158783)",0.6009926629261977,0.881851532153647,0.44,10.0,10.0,297.2994689941406,2.0,3.0,0.0,Car-Dependent,43,Not Transitable,0,Not Bikeable,0
90274,19 RANCHVIEW RD  ROLLING HILLS ES CA  90274,1011740.0,2137,1,5,2,1957,20177575015022,2016-07-07,ROLLING HILLS ESTATES,house,no,"(33.784422319999997, -118.35674426)",0.6009926629261977,0.881851532153647,0.16,7.0,8.0,157.0116577148438,2.0,5.0,0.0,Car-Dependent,22,Not Transitable,0,Not Bikeable,0
90274,21 RANCHVIEW RD  ROLLING HILLS ES CA  90274,1560179.0,2003,1,3,2,1957,20177575015023,2016-07-07,ROLLING HILLS ESTATES,house,no,"(33.784584629999998, -118.3570409)",0.6009926629261977,0.881851532153647,0.15,8.0,8.0,158.5222625732422,2.0,6.0,0.0,Car-Dependent,20,Not Transitable,0,Not Bikeable,0
90274,20 PALOS VERDES LN  ROLLING HILLS ES CA  90274,1267478.0,3018,1,4,3,1980,20177575016009,2016-07-08,ROLLING HILLS ESTATES,house,no,"(33.786408860000002, -118.35812357)",0.6009926629261977,0.881851532153647,0.04,5.0,8.0,154.1339874267578,2.0,6.0,0.0,Car-Dependent,21,Not Transitable,0,Not Bikeable,0
90274,4112 QUINLIN DR  PALOS VERDES CA  90274,1305000.0,2063,1,3,2,1973,20177575022077,2016-07-26,unincorporated,house,no,"(33.780981320000002, -118.35520674999999)",0.6009926629261977,0.881851532153647,0.25,7.0,8.0,159.0280303955078,2.0,6.0,0.0,Car-Dependent,16,Not Transitable,0,Not Bikeable,0
90274,4128 ROESSLER CT  PALOS VERDES PNSLA CA  90274,1655000.0,3104,1,5,4,1977,20177575023051,2016-07-26,unincorporated,house,yes,"(33.780358100000001, -118.35592578000001)",0.6009926629261977,0.881851532153647,0.31,7.0,8.0,164.6681823730469,2.0,6.0,0.0,Car-Dependent,16,Not Transitable,0,Not Bikeable,0
90274,4207 ROUSSEAU LN  PALOS VERDES PNSLA CA  90274,948298.0,2063,1,3,2,1972,20177575025030,2016-07-22,unincorporated,house,yes,"(33.779777860000003, -118.35767571)",0.6009926629261977,0.881851532153647,0.27,8.0,8.0,181.8217315673828,2.0,5.0,0.0,Car-Dependent,11,Not Transitable,0,Not Bikeable,0
90274,4923 ROCKBLUFF DR  ROLLING HILLS ES CA  90274,497918.0,1676,1,4,2,1957,20177576015009,2016-07-13,ROLLING HILLS ESTATES,house,no,"(33.787209339999997, -118.36465661)",0.6009926629261977,0.881851532153647,0.41,6.0,8.0,202.70147705078116,1.0,7.0,0.0,Car-Dependent,6,Not Transitable,0,Not Bikeable,0
90274,26114 MARINA DR  ROLLING HILLS ES CA  90274,1766000.0,2333,1,3,3,1968,20177576021014,2016-07-06,ROLLING HILLS ESTATES,house,no,"(33.788896299999998, -118.36198439)",0.6009926629261977,0.881851532153647,0.3,5.0,8.0,181.0130310058594,1.0,7.0,0.0,Car-Dependent,7,Not Transitable,0,Not Bikeable,0
90274,97 CRESTA VERDE DR  ROLLING HILLS ES CA  90274,179031.0,2112,1,3,3,1973,20177585017074,2016-07-07,ROLLING HILLS ESTATES,pud,no,"(33.760477710000004, -118.39022013)",0.6009926629261977,0.881851532153647,0.86,3.0,10.0,309.9049987792969,3.0,6.0,0.0,Car-Dependent,33,Not Transitable,0,Not Bikeable,0
90274,29 CRESTA VERDE DR  ROLLING HILLS ES CA  90274,519906.0,1400,1,2,3,1972,20177585017126,2016-07-28,ROLLING HILLS ESTATES,pud,no,"(33.760477710000004, -118.39022013)",0.6009926629261977,0.881851532153647,0.86,3.0,10.0,309.9049987792969,3.0,6.0,0.0,Car-Dependent,33,Not Transitable,0,Not Bikeable,0
90274,33 CRESTA VERDE DR  ROLLING HILLS ES CA  90274,650000.0,1400,1,2,3,1972,20177585017127,2016-07-06,ROLLING HILLS ESTATES,pud,no,"(33.760477710000004, -118.39022013)",0.6009926629261977,0.881851532153647,0.86,3.0,10.0,309.9049987792969,3.0,6.0,0.0,Car-Dependent,33,Not Transitable,0,Not Bikeable,0
90274,"37 PEARTREE LN, BLDG 21  ROLLING HILLS ES CA  90274",703800.0,1704,1,2,3,1978,20177585022091,2016-07-13,ROLLING HILLS ESTATES,condo,no,"(33.763648009999997, -118.38892792999999)",0.6009926629261977,0.881851532153647,0.68,4.0,10.0,322.0365295410156,4.0,4.0,0.0,Car-Dependent,29,Not Transitable,0,Not Bikeable,0
90274,"16 PEARTREE LN, BLDG 25  ROLLING HILLS ES CA  90274",1017825.0,2338,1,3,3,1978,20177585022100,2016-07-28,ROLLING HILLS ESTATES,condo,no,"(33.764662829999999, -118.3887699)",0.6009926629261977,0.881851532153647,0.61,4.0,10.0,332.0909729003906,4.0,4.0,0.0,Car-Dependent,25,Not Transitable,0,Not Bikeable,0
90274,25 COUNTRY MEADOW RD  ROLLING HILLS ES CA  90274,2383742.0,3437,1,4,4,1990,20177585025117,2016-07-19,ROLLING HILLS ESTATES,house,yes,"(33.762353699999998, -118.38444674)",0.6009926629261977,0.881851532153647,0.52,7.0,10.0,350.2036743164062,3.0,5.0,0.0,Car-Dependent,8,Not Transitable,0,Not Bikeable,0
90274,18 MISTY ACRES RD  RLLNG HLS EST CA  90274,1770000.0,2896,1,4,3,1979,20177585027099,2016-07-01,ROLLING HILLS ESTATES,house,yes,"(33.760162860000001, -118.38052415)",0.6009926629261977,0.881851532153647,0.53,6.0,10.0,349.5697021484375,3.0,5.0,0.0,Car-Dependent,9,Not Transitable,0,Not Bikeable,0
90274,"901 DEEP VALLEY DR, 105  ROLLING HILLS ESTATES CA  90274",495000.0,930,1,2,2,2008,20177589003024,2016-07-21,ROLLING HILLS ESTATES,condo,no,"(33.768404109999999, -118.36769452)",0.6009926629261977,0.881851532153647,0.24,11.0,10.0,283.4103088378906,2.0,4.0,0.0,Somewhat Walkable,57,Not Transitable,0,Not Bikeable,0
90274,"901 DEEP VALLEY DR, 213  ROLLING HILLS ESTATES CA  90274",400000.0,670,1,1,1,2008,20177589003048,2016-07-13,ROLLING HILLS ESTATES,condo,no,"(33.768404109999999, -118.36769452)",0.6009926629261977,0.881851532153647,0.24,11.0,10.0,283.4103088378906,2.0,4.0,0.0,Somewhat Walkable,57,Not Transitable,0,Not Bikeable,0
90274,"901 DEEP VALLEY DR, 307  ROLLING HILLS ESTATES CA  90274",864744.0,1490,1,2,2,2008,20177589003057,2016-07-29,ROLLING HILLS ESTATES,condo,no,"(33.768404109999999, -118.36769452)",0.6009926629261977,0.881851532153647,0.24,11.0,10.0,283.4103088378906,2.0,4.0,0.0,Somewhat Walkable,57,Not Transitable,0,Not Bikeable,0
90274,57 CYPRESS WAY  ROLLING HILLS ES CA  90274,1045681.0,2184,1,3,3,1974,20177589010046,2016-07-05,ROLLING HILLS ESTATES,pud,no,"(33.771273149999999, -118.37897470999999)",0.6009926629261977,0.881851532153647,0.28,9.0,10.0,359.7016296386719,3.0,3.0,0.0,Car-Dependent,37,Not Transitable,0,Not Bikeable,0
90670,9061 MORRILL AVE  SANTA FE SPRINGS CA  90670,469000.0,1323,1,4,2,1956,20178001014032,2016-07-01,SANTA FE SPRINGS,house,no,"(33.959645469999998, -118.08155361999999)",0.6525072523829258,0.6371736427683382,0.36,9.0,8.0,45.11303329467773,6.0,4.0,0.0,Car-Dependent,25,Not Transitable,0,Not Bikeable,0
90670,9107 VICKI DR  SANTA FE SPRINGS CA  90670,428833.0,1323,1,4,2,1956,20178001017018,2016-07-01,SANTA FE SPRINGS,house,no,"(33.959166889999999, -118.08029601)",0.6525072523829258,0.6371736427683382,0.34,9.0,5.0,44.32015991210938,6.0,4.0,0.0,Car-Dependent,22,Not Transitable,0,Not Bikeable,0
90670,9120 FLALLON AVE  SANTA FE SPRINGS CA  90670,473000.0,1683,1,3,2,1958,20178001021042,2016-07-28,SANTA FE SPRINGS,house,no,"(33.95844529, -118.07922395999999)",0.6525072523829258,0.6371736427683382,0.31,9.0,5.0,44.230186462402344,6.0,4.0,0.0,Car-Dependent,22,Not Transitable,0,Not Bikeable,0
90670,11643 TERRADELL ST  SANTA FE SPRINGS CA  90670,53176.0,1112,1,3,1,1951,20178005003032,2016-07-01,SANTA FE SPRINGS,house,no,"(33.95303251, -118.07909561)",0.6525072523829258,0.6371736427683382,0.16,5.0,5.0,43.027565002441406,3.0,5.0,0.0,Car-Dependent,45,Not Transitable,0,Not Bikeable,0
90670,11645 NOVA ST  SANTA FE SPRINGS CA  90670,328138.0,1094,1,3,1,1951,20178005005032,2016-07-11,SANTA FE SPRINGS,house,no,"(33.951662380000002, -118.07978556)",0.6525072523829258,0.6371736427683382,0.21,6.0,5.0,42.43793106079102,2.0,6.0,0.0,Somewhat Walkable,52,Not Transitable,0,Not Bikeable,0
90670,9579 DANBY AVE  SANTA FE SPRINGS CA  90670,459000.0,1262,1,3,2,1970,20178006007022,2016-07-08,SANTA FE SPRINGS,house,no,"(33.951917999999999, -118.08371505)",0.6525072523829258,0.6371736427683382,0.21,8.0,8.0,41.607017517089844,2.0,7.0,0.0,Somewhat Walkable,58,Not Transitable,0,Not Bikeable,0
90670,11583 FLOSSMOOR RD  SANTA FE SPRINGS CA  90670,332866.0,1416,1,4,2,1961,20178006011036,2016-07-18,SANTA FE SPRINGS,house,no,"(33.949561940000002, -118.08474115)",0.6525072523829258,0.6371736427683382,0.38,6.0,8.0,41.479286193847656,3.0,8.0,0.0,Very Walkable,71,Not Transitable,0,Not Bikeable,0
90670,9852 ORR AND DAY RD  SANTA FE SPRINGS CA  90670,420000.0,1170,1,3,1,1954,20178006014018,2016-07-21,SANTA FE SPRINGS,house,no,"(33.949289110000002, -118.08877917)",0.6525072523829258,0.6371736427683382,0.34,8.0,7.0,41.61598205566406,4.0,9.0,0.0,Very Walkable,73,Not Transitable,0,Not Bikeable,0
90670,9840 BARTLEY AVE  SANTA FE SPRINGS CA  90670,449587.0,1575,1,3,2,2003,20178006014055,2016-07-13,SANTA FE SPRINGS,house,no,"(33.949995440000002, -118.08955019)",0.6525072523829258,0.6371736427683382,0.4,7.0,7.0,41.37137985229492,3.0,8.0,0.0,Very Walkable,73,Not Transitable,0,Not Bikeable,0
90670,9503 ORR AND DAY RD  SANTA FE SPRINGS CA  90670,267164.0,1786,1,3,2,1998,20178006017043,2016-07-28,SANTA FE SPRINGS,house,no,"(33.953988279999997, -118.08693061)",0.6525072523829258,0.6371736427683382,0.29,7.0,8.0,41.19187927246094,3.0,5.0,0.0,Somewhat Walkable,55,Not Transitable,0,Not Bikeable,0
90670,9535 BARTLEY AVE  SANTA FE SPRINGS CA  90670,390000.0,1211,1,3,1,1952,20178006023019,2016-07-05,SANTA FE SPRINGS,house,no,"(33.954121450000002, -118.08784749)",0.6525072523829258,0.6371736427683382,0.34,7.0,8.0,41.18042755126953,4.0,5.0,0.0,Somewhat Walkable,55,Not Transitable,0,Not Bikeable,0
90670,11003 DAVENRICH ST  SANTA FE SPRINGS CA  90670,113984.0,1040,1,3,1,1953,20178007014036,2016-07-25,SANTA FE SPRINGS,house,no,"(33.944756040000001, -118.09697258)",0.6525072523829258,0.6371736427683382,0.46,8.0,7.0,39.80506896972656,4.0,9.0,0.0,Car-Dependent,39,Not Transitable,0,Not Bikeable,0
90670,10324 HARVEST AVE  SANTA FE SPRINGS CA  90670,460000.0,1477,1,3,2,1953,20178007024028,2016-07-06,SANTA FE SPRINGS,house,yes,"(33.942151320000001, -118.09221209)",0.6525072523829258,0.6371736427683382,0.13,7.0,7.0,39.50387191772461,3.0,11.0,0.0,Car-Dependent,45,Not Transitable,0,Not Bikeable,0
90670,10709 LAKE CENTER PARK LN  SANTA FE SPRINGS CA  90670,500000.0,1643,1,3,3,1996,20178008001008,2016-07-15,SANTA FE SPRINGS,house,no,"(33.936098719999997, -118.08427757)",0.6525072523829258,0.6371736427683382,0.21,10.0,7.0,38.61870574951172,4.0,10.0,0.0,Car-Dependent,42,Not Transitable,0,Not Bikeable,0
90670,11402 DARCY ST  SANTA FE SPRINGS CA  90670,461550.0,1343,1,3,1,1956,20178008013026,2016-07-19,SANTA FE SPRINGS,house,no,"(33.937999799999993, -118.09016836000001)",0.6525072523829258,0.6371736427683382,0.2,10.0,7.0,38.55655288696289,2.0,10.0,0.0,Car-Dependent,34,Not Transitable,0,Not Bikeable,0
90670,11650 GLENWORTH ST  SANTA FE SPRINGS CA  90670,340909.0,1346,1,3,2,1959,20178008018053,2016-07-14,SANTA FE SPRINGS,house,no,"(33.93964021, -118.08440907000001)",0.6525072523829258,0.6371736427683382,0.15,8.0,7.0,39.08542251586914,4.0,8.0,0.0,Car-Dependent,46,Not Transitable,0,Not Bikeable,0
90670,11656 GLENWORTH ST  SANTA FE SPRINGS CA  90670,69444.0,1591,1,3,2,1959,20178008018054,2016-07-12,SANTA FE SPRINGS,house,no,"(33.93963943, -118.08422809999999)",0.6525072523829258,0.6371736427683382,0.14,8.0,7.0,39.23717880249023,4.0,8.0,0.0,Car-Dependent,46,Not Transitable,0,Not Bikeable,0
90670,11713 IDALENE ST  SANTA FE SPRINGS CA  90670,375000.0,1047,1,3,1,1951,20178008023011,2016-07-28,SANTA FE SPRINGS,house,no,"(33.942308779999998, -118.08397757)",0.6525072523829258,0.6371736427683382,0.27,10.0,7.0,39.48860549926758,3.0,8.0,0.0,Somewhat Walkable,55,Not Transitable,0,Not Bikeable,0
90670,10258 JERSEY AVE  SANTA FE SPRINGS CA  90670,431000.0,1596,1,2,2,1961,20178008025008,2016-07-29,SANTA FE SPRINGS,house,no,"(33.942694700000004, -118.08596652999999)",0.6525072523829258,0.6371736427683382,0.19,9.0,7.0,39.79558181762695,3.0,9.0,0.0,Somewhat Walkable,60,Not Transitable,0,Not Bikeable,0
90670,12456 HERITAGE SPRINGS DR  SANTA FE SPRINGS CA  90670,610000.0,2186,1,4,3,2012,20178009001108,2016-07-06,SANTA FE SPRINGS,condo,no,"(33.940186600000004, -118.06744662)",0.6525072523829258,0.6371736427683382,0.84,4.0,7.0,44.80571746826172,4.0,5.0,0.0,Car-Dependent,38,Not Transitable,0,Not Bikeable,0
90670,10523 PONDEROSA CR  SANTA FE SPRINGS CA  90670,490096.0,2099,1,3,3,2013,20178009001114,2016-07-20,SANTA FE SPRINGS,condo,no,"(33.940186600000004, -118.06744662)",0.6525072523829258,0.6371736427683382,0.84,4.0,7.0,44.80571746826172,4.0,5.0,0.0,Car-Dependent,41,Not Transitable,0,Not Bikeable,0
90670,12451 GARDEN PKWY  SANTA FE SPRINGS CA  90670,580000.0,2099,1,3,3,2010,20178009001128,2016-07-28,SANTA FE SPRINGS,condo,no,"(33.940186600000004, -118.06744662)",0.6525072523829258,0.6371736427683382,0.84,4.0,7.0,44.80571746826172,4.0,5.0,0.0,Car-Dependent,38,Not Transitable,0,Not Bikeable,0
90670,10513 WISTERIA CIR  SANTA FE SPRINGS CA  90670,472685.0,1739,1,3,3,2010,20178009001145,2016-07-15,SANTA FE SPRINGS,condo,no,"(33.93937949, -118.06993584999999)",0.6525072523829258,0.6371736427683382,0.69,4.0,7.0,43.78603744506836,3.0,5.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
90670,10597 FUCHSIA CIR  SANTA FE SPRINGS CA  90670,508686.0,2020,1,3,3,2010,20178009001177,2016-07-07,SANTA FE SPRINGS,condo,no,"(33.93937949, -118.06993584999999)",0.6525072523829258,0.6371736427683382,0.69,4.0,7.0,43.78603744506836,3.0,5.0,0.0,Car-Dependent,43,Not Transitable,0,Not Bikeable,0
90670,10415 SATINWOOD CT  SANTA FE SPRINGS CA  90670,402426.0,1852,1,4,4,2013,20178009002098,2016-07-05,SANTA FE SPRINGS,condo,no,"(33.941515219999999, -118.06571205)",0.6525072523829258,0.6371736427683382,0.88,3.0,4.0,45.82697677612305,4.0,5.0,0.0,Car-Dependent,39,Not Transitable,0,Not Bikeable,0
90670,10457 ELDERBERRY LN  SANTA FE SPRINGS CA  90670,403193.0,1470,1,3,3,2013,20178009003178,2016-07-12,SANTA FE SPRINGS,condo,no,"(33.940671989999998, -118.07025062)",0.6525072523829258,0.6371736427683382,0.69,3.0,7.0,44.40207290649414,4.0,5.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
90670,11443 QUINN ST  SANTA FE SPRINGS CA  90670,426000.0,1215,1,3,2,1952,20178017001009,2016-07-06,SANTA FE SPRINGS,house,no,"(33.93457325, -118.08905638)",0.6525072523829258,0.6371736427683382,0.06,14.0,7.0,37.33439254760742,5.0,12.0,0.0,Car-Dependent,35,Not Transitable,0,Not Bikeable,0
90670,10808 ROSETON AVE  SANTA FE SPRINGS CA  90670,468000.0,1801,1,3,3,1958,20178017009057,2016-07-13,SANTA FE SPRINGS,house,no,"(33.934839340000003, -118.08769195000001)",0.6525072523829258,0.6371736427683382,0.07,13.0,7.0,37.6373405456543,5.0,11.0,0.0,Car-Dependent,35,Not Transitable,0,Not Bikeable,0
